regularizer,lr,batch_size,fold,accuracy,val_accuracy,mse,val_mse
6.81676503649584e-06,0.0038814427937689977,26,1,0.5555555820465088,0.8799999952316284,0.24253445863723755,0.21223075687885284
0.2985332506314869,0.03695119463988107,16,2,0.6666666865348816,0.800000011920929,0.2163306325674057,0.2058030068874359
6.2988548715009465e-06,0.03936598921471301,18,3,0.7575757503509521,0.6800000071525574,0.18606527149677277,0.2413029670715332
0.016569183279080572,1.6931091759614617e-05,8,4,0.6969696879386902,0.8399999737739563,0.20835153758525848,0.15985651314258575
3.3320335379161386e-06,0.03299127345624195,14,5,0.6399999856948853,0.8333333134651184,0.2096414715051651,0.1879027634859085
