regularizer,lr,batch_size,fold,accuracy,val_accuracy,mse,val_mse
0.09086049825940828,0.011785803598989992,48,1,0.8383838534355164,0.9200000166893005,0.16439476609230042,0.17002162337303162
0.16852599888364708,0.030090437072073362,32,2,0.7575757503509521,0.8399999737739563,0.1775626391172409,0.16392971575260162
0.00018100239544240307,0.007133391983275756,80,3,0.5454545617103577,0.8799999952316284,0.2854078412055969,0.15542945265769958
0.06368816419706119,0.03345831328986409,32,4,0.6363636255264282,0.9200000166893005,0.2406480312347412,0.15334035456180573
1.8957809823036816e-06,1.4325871393137976e-05,16,5,0.5199999809265137,0.7916666865348816,0.2920898497104645,0.1772174835205078
